,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
2323,3.0,,,2.0,2918.0,,"[40, 400, 5, 50]",,,Deals damage when he croaks.,2.0,"Crafting unlocked in The Ruined City, in the League of Explorers adventure.",LOE_046,['DEATHRATTLE'],,Huge Toad,,,NEUTRAL,BEAST,COMMON,LOE,,<b>Deathrattle:</b> Deal 1 damage to a random enemy.,MINION
2330,1.0,,,1.0,1669.0,,,,,,1.0,,TU4f_002,,,Pandaren Scout,,,NEUTRAL,,COMMON,MISSIONS,,,MINION
2331,1.0,,,5.0,2031.0,,"[1600, 3200, 400, 1600]",,,Spoiler alert: Bolvar gets melted and then sits on an ice throne and everyone forgets about him.,7.0,,GVG_063,,,Bolvar Fordragon,,,PALADIN,,LEGENDARY,GVG,,"Whenever a friendly minion dies while this is in your hand, gain +1 Attack.",MINION
2332,2.0,,,10.0,38326.0,,,,,,95.0,,TB_CoOp_Mechazod_OLD,['TAUNT'],,Gearmaster Mechazod,,,NEUTRAL,,LEGENDARY,TB,,"<b>Boss</b>
Mechazod wins if he defeats either of you!",MINION
2333,10.0,,,5.0,2422.0,,"[1600, 3200, 400, 1600]",,,,2.0,,BRMA14_12,['TAUNT'],,Magmaw,,,NEUTRAL,,LEGENDARY,BRM,,<b>Taunt</b>,MINION
2334,4.0,,,5.0,40906.0,,"[100, 800, 20, 100]",,,He'll be a first-rate bruiser once he gets used to his contacts.,5.0,,CFM_652,['TAUNT'],,Second-Rate Bruiser,,,NEUTRAL,,RARE,GANGS,,"[x]<b>Taunt</b>
Costs (2) less if your
opponent has at least
three minions.",MINION
2335,6.0,,,7.0,38944.0,,"[1600, 3200, 400, 1600]",,,"When C'thun went to sleep, he checked under his bed for Hogger.",6.0,,OG_318,,,"Hogger, Doom of Elwynn",,,NEUTRAL,,LEGENDARY,OG,,"Whenever this minion takes damage, summon a 2/2 Gnoll with <b>Taunt</b>.",MINION
2338,3.0,,,3.0,40432.0,,"[40, 400, 5, 50]",,,Inkmaster Solia had to figure out how to tatoo feathers.,4.0,,CFM_626,['BATTLECRY'],,Kabal Talonpriest,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",PRIEST,,COMMON,GANGS,,<b>Battlecry:</b> Give a friendly minion +3 Health.,MINION
2339,3.0,,,4.0,2951.0,,"[1600, 3200, 400, 1600]",,,A large part of her job entails not mixing up the Map to the Golden Monkey with the Map to Monkey Island.,5.0,"Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",LOE_079,['BATTLECRY'],,Elise Starseeker,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0}",NEUTRAL,,LEGENDARY,LOE,,<b>Battlecry:</b> Shuffle the 'Map to the Golden Monkey'   into your deck.,MINION
2340,2.0,,,1.0,39350.0,,"[40, 400, 5, 50]",,,"Once upon a midnight restive, Medivh pondered, feeling festive!",2.0,"Crafting unlocked in the Prologue, in One Night in Karazhan.",KAR_300,,,Enchanted Raven,,,DRUID,BEAST,COMMON,KARA,,,MINION
2347,5.0,,,3.0,1765.0,,,,,,4.0,,CRED_05,,,Kyle Harrison,,,NEUTRAL,,LEGENDARY,CREDITS,,<i>3 for a 5/4? That's a good deal!</i>,MINION
2348,2.0,,,2.0,678.0,,,,,,2.0,,EX1_573t,['TAUNT'],,Treant,,,DRUID,,,EXPERT1,,<b>Taunt</b>,MINION
2350,2.0,,,4.0,38408.0,,"[40, 400, 5, 50]",,,You no take tentacle!,2.0,,OG_082,,,Evolved Kobold,,,NEUTRAL,,COMMON,OG,2.0,<b>Spell Damage +2</b>,MINION
2351,2.0,,,2.0,739.0,,,,,He just wants a hug.   A sloppy... slimy... hug.,1.0,Unlocked at Paladin Level 53.,CS2_173,['CHARGE'],,Bluegill Warrior,,,NEUTRAL,MURLOC,COMMON,CORE,,<b>Charge</b>,MINION
2352,5.0,,,10.0,38496.0,,"[1600, 3200, 400, 1600]",,,"Has not been able to get ""Under the Sea"" out of his head for like FIVE THOUSAND YEARS.",7.0,,OG_133,['BATTLECRY'],,"N'Zoth, the Corruptor",,,NEUTRAL,,LEGENDARY,OG,,<b>Battlecry:</b> Summon your <b>Deathrattle</b> minions that died this game.,MINION
2357,4.0,,,6.0,281.0,,"[100, 800, 20, 100]",,,"The Argent Dawn stands vigilant against the Scourge, as well as people who cut in line at coffee shops.",2.0,,EX1_067,"['CHARGE', 'DIVINE_SHIELD']",,Argent Commander,,,NEUTRAL,,RARE,EXPERT1,,"<b>Charge</b>
<b>Divine Shield</b>",MINION
2359,4.0,,,3.0,40273.0,,,,,,2.0,,KARA_06_01heroic,,,Romulo,,,NEUTRAL,,,KARA,,Julianne is <b>Immune</b>.,MINION
2363,1.0,,,3.0,41118.0,,"[1600, 3200, 400, 1600]",,,"""Who is she?  Where did she come from?  We don't even have a police force here in Gadgetzan!!"" - Mayor Noggenfogger",1.0,,CFM_341,['DEATHRATTLE'],,Sergeant Sally,,,NEUTRAL,,LEGENDARY,GANGS,,<b>Deathrattle:</b> Deal damage equal to this minion's Attack to all enemy minions.,MINION
2366,5.0,"['HUNTER', 'PALADIN', 'WARRIOR']",,7.0,40703.0,,"[1600, 3200, 400, 1600]",,,"The brilliant mastermind of the Grimy Goons, Han sometimes thinks about ditching the idiot Cho, but that would just tear him apart.",6.0,,CFM_685,['BATTLECRY'],GRIMY_GOONS,Don Han'Cho,,,NEUTRAL,,LEGENDARY,GANGS,,<b>Battlecry:</b> Give a random minion in your hand +5/+5.,MINION
2367,2.0,,,2.0,460.0,,,,,,2.0,,NEW1_040t,['TAUNT'],,Gnoll,,,NEUTRAL,,,EXPERT1,,<b>Taunt</b>,MINION
2369,4.0,,,5.0,39070.0,,,,,,7.0,,TB_KTRAF_6,,,Grobbulus,,,NEUTRAL,,LEGENDARY,TB,,"Whenever this kills a minion, summon a poisonous 2/2 Slime.",MINION
2371,1.0,,,1.0,2948.0,,"[1600, 3200, 400, 1600]",,,"In addition to fluent Common, he also speaks fourteen dialects of 'mrgl'.",3.0,"Crafting unlocked in The Ruined City, in the League of Explorers adventure.",LOE_076,['BATTLECRY'],,Sir Finley Mrrgglton,,,NEUTRAL,MURLOC,LEGENDARY,LOE,,<b>Battlecry: Discover</b> a new basic Hero Power.,MINION
2374,4.0,,,4.0,40329.0,,,,,,8.0,,KARA_09_08_heroic,['TAUNT'],,Kil'rek,,,WARLOCK,DEMON,,KARA,,<b>Taunt</b>,MINION
2375,3.0,,,3.0,2016.0,,"[100, 800, 20, 100]",,,Don't leave them out in the rain. In Un'Goro Crater there is a whole colony of rust-tooth leapers.,3.0,,GVG_048,['BATTLECRY'],,Metaltooth Leaper,,,HUNTER,MECHANICAL,RARE,GVG,,<b>Battlecry:</b> Give your other Mechs +2 Attack.,MINION
2376,2.0,,,2.0,1770.0,,,,,,2.0,,CRED_10,,,Michael Schweitzer,,,NEUTRAL,,LEGENDARY,CREDITS,,<b>C-C-C-COMBO:</b> Destroy a minion.,MINION
2381,3.0,,,2.0,39476.0,,"[40, 400, 5, 50]",,,"Alas poor Annoy-o-Tron! A fellow of infinite jest, of most excellent fancy!",2.0,"Crafting unlocked in the Opera, in One Night in Karazhan.",KAR_011,['TAUNT'],,Pompous Thespian,,,NEUTRAL,,COMMON,KARA,,<b>Taunt</b>,MINION
2382,1.0,,,1.0,42223.0,,,,,,1.0,,CFM_310t,,,Murloc Razorgill,,,SHAMAN,MURLOC,,GANGS,,,MINION
2384,2.0,,,3.0,290.0,,"[40, 400, 5, 50]",,HORDE,Their wings are silent but their screech is... whatever the opposite of silent is.,1.0,,CS2_203,['BATTLECRY'],,Ironbeak Owl,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,BEAST,COMMON,EXPERT1,,<b>Battlecry:</b> <b>Silence</b> a minion.,MINION
2386,0.0,,,0.0,25119.0,,,,,,5.0,,LOEA01_11,['DEATHRATTLE'],,Rod of the Sun,,,NEUTRAL,,,LOE,,<b>Deathrattle:</b> Surrender this to your opponent.,MINION
2390,2.0,,,5.0,699.0,,,,,Tundra rhinos are often mistaken for kodos.  Or am I mistaken?,5.0,Unlocked at Level 43.,DS1_178,,,Tundra Rhino,,,HUNTER,BEAST,COMMON,CORE,,Your Beasts have <b>Charge</b>.,MINION
2391,2.0,,,4.0,38960.0,,"[100, 800, 20, 100]",,,"""Look, they fell off the back of a ship, do you want them or not? I have a meeting with Y'Shaarj in like ten minutes.""",5.0,,OG_322,,,Blackwater Pirate,,,NEUTRAL,PIRATE,RARE,OG,,Your weapons cost (2) less.,MINION
2392,6.0,,,4.0,40950.0,,"[40, 400, 5, 50]",,,Hair products are 79% of his monthly budget.,3.0,,CFM_665,,,Worgen Greaser,,,NEUTRAL,,COMMON,GANGS,,,MINION
2394,3.0,,,2.0,39161.0,,,,,,2.0,,KAR_005a,,,Big Bad Wolf,,,HUNTER,BEAST,,KARA,,,MINION
2400,10.0,,,7.0,38615.0,,,,,,6.0,,LOEA04_23h,,,Giant Insect,,,NEUTRAL,,,LOE,,,MINION
2402,0.0,,,3.0,39082.0,,,,,,3.0,,TB_KTRAF_4m,,,Spectral Gothik,,,NEUTRAL,,LEGENDARY,TB,,"At the start of your turn, deal 4 damage to your hero.",MINION
2407,5.0,,,5.0,2051.0,,"[100, 800, 20, 100]",,,"It's the same as the previous generation but they slapped the word ""upgraded"" on it to sell it for double.",5.0,,GVG_083,['BATTLECRY'],,Upgraded Repair Bot,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_TARGET_WITH_RACE': 17}",PRIEST,MECHANICAL,RARE,GVG,,<b>Battlecry:</b> Give a friendly Mech +4 Health.,MINION
2411,5.0,,,5.0,40700.0,,"[100, 800, 20, 100]",,,Did you know the Hogchoppers compete every year at the Mirage Raceway?  They do.  It's a real group.,5.0,,CFM_688,['BATTLECRY'],,Spiked Hogrider,,,NEUTRAL,,RARE,GANGS,,"<b>Battlecry:</b> If an enemy minion has <b>Taunt</b>, gain <b>Charge</b>.",MINION
2413,2.0,,,5.0,40803.0,,"[1600, 3200, 400, 1600]",,,The last true master of Finjitsu.,4.0,,CFM_344,['STEALTH'],,"Finja, the Flying Star",,,NEUTRAL,MURLOC,LEGENDARY,GANGS,,"[x]<b>Stealth</b>
   Whenever this attacks and   
kills a minion, summon 2
 Murlocs from your deck.",MINION
2418,4.0,,,4.0,40520.0,,,,,,4.0,,TB_Coopv3_104,['BATTLECRY'],,Main Tank,,,NEUTRAL,,,TB,,"<b>Battlecry:</b> Give all other minions +2/+2, except the <b>Boss</b>.",MINION
2420,1.0,,,2.0,40567.0,,"[40, 400, 5, 50]",,,"If you bargain hard, he'll throw in the hat.",1.0,,CFM_753,['BATTLECRY'],,Grimestreet Outfitter,,,PALADIN,,COMMON,GANGS,,<b>Battlecry:</b> Give all minions in your hand +1/+1.,MINION
2421,3.0,,,4.0,2290.0,,"[40, 400, 5, 50]",,,"Ragnaros interviews hundreds of Fire Elementals for the position of ""Destroyer"" but very few have what it takes.",6.0,"Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",BRM_012,['BATTLECRY'],,Fireguard Destroyer,1.0,,SHAMAN,,COMMON,BRM,,<b>Battlecry:</b> Gain 1-4 Attack. <b>Overload:</b> (1),MINION
2426,0.0,,,0.0,38484.0,,,,,,5.0,,LOEA01_11h,['DEATHRATTLE'],,Rod of the Sun,,,NEUTRAL,,,LOE,,<b>Deathrattle:</b> Surrender this to your opponent.,MINION
2431,8.0,,,8.0,205.0,,,,,I <i>dare</i> you to attack Darnassus.,8.0,Unlocked at Level 49.,CS2_232,['TAUNT'],,Ironbark Protector,,,DRUID,,COMMON,CORE,,<b>Taunt</b>,MINION
2433,0.0,,,2.0,1135.0,,"[1600, 3200, 400, 1600]",,,"Lorewalker Cho archives and shares tales from the land of Pandaria, but his favorite story is the one where Joey and Phoebe go on a road trip.",4.0,,EX1_100,,,Lorewalker Cho,,,NEUTRAL,,LEGENDARY,EXPERT1,,"Whenever a player casts a spell, put a copy into the other player’s hand.",MINION
2436,8.0,,,8.0,38909.0,,"[400, 1600, 100, 400]",,,Banned from every all-you-can-eat buffet on Azeroth.,8.0,,OG_308,,,Giant Sand Worm,,,HUNTER,BEAST,EPIC,OG,,"Whenever this attacks and kills a minion, it may attack again.",MINION
2437,4.0,,,4.0,3010.0,,,,,,4.0,,AT_036t,,,Nerubian,,,ROGUE,,,TGT,,,MINION
2438,11.0,,,10.0,42108.0,,,,,,11.0,,CFM_712_t11,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
2444,3.0,,,4.0,635.0,,,,HORDE,"Sen'jin Villiage is nice, if you like trolls and dust.",5.0,Unlocked at Rogue Level 59.,CS2_179,['TAUNT'],,Sen'jin Shieldmasta,,,NEUTRAL,,FREE,CORE,,<b>Taunt</b>,MINION
2445,0.0,,,0.0,38610.0,,,,,,10.0,,LOEA09_7H,"['DEATHRATTLE', 'TAUNT']",,Cauldron,,,NEUTRAL,,,LOE,,"<b>Taunt</b>
<b>Deathrattle:</b> Save Sir Finley!",MINION
2454,0.0,,,5.0,38669.0,,"[400, 1600, 100, 400]",,,Really feels good about himself and is in a much better place now. But… he sure does miss piloting those shredders.,7.0,,OG_200,,,Validated Doomsayer,,,NEUTRAL,,EPIC,OG,,"At the start of your turn, set this minion's Attack to 7.",MINION
2455,6.0,,,8.0,2280.0,,"[1600, 3200, 400, 1600]",,,"Left head and right head can never agree about what to eat for dinner, so they always end up just eating ramen again.",8.0,"Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",BRM_031,,,Chromaggus,,,NEUTRAL,DRAGON,LEGENDARY,BRM,,"Whenever you draw a card, put another copy into your hand.",MINION
2456,0.0,,,2.0,138.0,,"[400, 1600, 100, 400]",,,He's almost been right so many times. He was <i>sure</i> it was coming during the Cataclysm.,7.0,,NEW1_021,,,Doomsayer,,,NEUTRAL,,EPIC,EXPERT1,,"At the start of your turn, destroy ALL minions.",MINION
2459,2.0,,,2.0,600.0,,,,,,2.0,,EX1_158t,,,Treant,,,DRUID,,,EXPERT1,,,MINION
2460,3.0,,,4.0,878.0,,"[40, 400, 5, 50]",,,"""Yarrrr"" is a pirate word that means ""Greetings, milord.""",3.0,,NEW1_022,['TAUNT'],,Dread Corsair,,,NEUTRAL,PIRATE,COMMON,EXPERT1,,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.",MINION
2465,4.0,,,5.0,40954.0,,"[400, 1600, 100, 400]",,,He only burgles to pay the bills.  He is really just a bully at heart.,6.0,,CFM_669,,,Burgly Bully,,,NEUTRAL,,EPIC,GANGS,,"Whenever your opponent casts a spell, add a Coin to your hand.",MINION
2467,2.0,,,3.0,2700.0,,,,,,4.0,,BRMC_95he,,,Core Hound Pup,,,NEUTRAL,BEAST,,TB,,"At the end of each turn, summon all Core Hound Pups that died this turn.",MINION
2468,1.0,,,2.0,284.0,,,,ALLIANCE,"""Half of this class will not graduate… since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101.",1.0,Unlocked at Druid Level 59.,EX1_015,['BATTLECRY'],,Novice Engineer,,,NEUTRAL,,FREE,CORE,,<b>Battlecry:</b> Draw a card.,MINION
2471,1.0,,,0.0,179.0,,"[40, 400, 5, 50]",,,"If you hit an Eredar Lord with enough Wisps, it will explode.   But why?",1.0,,CS2_231,,,Wisp,,,NEUTRAL,,COMMON,EXPERT1,,,MINION
2473,2.0,,,1.0,2502.0,,"[100, 800, 20, 100]",,,Don't worry.  With a little skin cream he's going to clear right up.,4.0,,AT_105,['BATTLECRY'],,Injured Kvaldir,,,NEUTRAL,,RARE,TGT,,<b>Battlecry:</b> Deal 3 damage to this minion.,MINION
2474,2.0,,,1.0,2527.0,,,,,,2.0,,BRMA09_2Ht,,,Whelp,,,NEUTRAL,DRAGON,,BRM,,,MINION
2475,12.0,,,10.0,42109.0,,,,,,12.0,,CFM_712_t12,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
2476,1.0,,,0.0,2193.0,,,,,,1.0,,XXX_097,,,AI Buddy - Destroy Minions,,,NEUTRAL,,,CHEAT,,Spawn into play to destroy all minions.,MINION
2478,4.0,,,5.0,496.0,,,,HORDE,The Frostwolves are locked in combat with the Stormpike Expedition over control of Alterac Valley.  Every attempt at peace-talks has ended with Captain Galvangar killing the mediator.,4.0,Unlocked at Shaman Level 53.,CS2_226,['BATTLECRY'],,Frostwolf Warlord,,,NEUTRAL,,COMMON,CORE,,<b>Battlecry:</b> Gain +1/+1 for each other friendly minion on the battlefield.,MINION
2482,0.0,,,1.0,39684.0,,,,,,1.0,,KARA_08_06,,,Blue Portal,,,NEUTRAL,,,KARA,,The character in the blue beam only takes 1 damage at a time.,MINION
2483,4.0,,,5.0,40469.0,,"[100, 800, 20, 100]",,,"""Sir, you don't have a permit to park your mount here.""",4.0,,CFM_639,,,Grimestreet Enforcer,,,PALADIN,,RARE,GANGS,,"At the end of your turn, give all minions in your hand +1/+1.",MINION
2484,4.0,,,3.0,2493.0,,"[400, 1600, 100, 400]",,,"Goes by ""MC ElfyElf"".",2.0,,AT_117,['BATTLECRY'],,Master of Ceremonies,,,NEUTRAL,,EPIC,TGT,,"<b>Battlecry:</b> If you have a minion with <b>Spell Damage</b>, gain +2/+2.",MINION
2485,0.0,,,1.0,146.0,,,,ALLIANCE,,3.0,,Mekka4,,,Poultryizer,,,NEUTRAL,MECHANICAL,COMMON,PROMO,,"At the start of your turn, transform a random minion into a 1/1 Chicken.",MINION
2487,1.0,,,3.0,1881.0,,"[1600, 3200, 400, 1600]",,,,7.0,,NAX9_04,,,Sir Zeliek,,,NEUTRAL,,LEGENDARY,NAXX,,Your hero is <b>Immune</b>.,MINION
2488,2.0,,,3.0,774.0,,"[40, 400, 5, 50]",,,"Unlike bound elementals, Unbound ones really enjoy a night on the town.",4.0,,EX1_258,,,Unbound Elemental,,,SHAMAN,,COMMON,EXPERT1,,"Whenever you play a card with <b>Overload</b>, gain +1/+1.",MINION
2489,5.0,,,5.0,38685.0,,"[1600, 3200, 400, 1600]",,,,5.0,,LOEA16_19,,,Sun Raider Phaerix,,,NEUTRAL,,LEGENDARY,LOE,,"At the end of your turn, add a Blessing of the Sun to your hand.",MINION
2491,1.0,,,2.0,2172.0,,"[100, 800, 20, 100]",,,Her sister is the Mistress of Pane who sells windows and shower doors.,4.0,,GVG_018,,,Mistress of Pain,,,WARLOCK,DEMON,RARE,GVG,,"Whenever this minion deals damage, restore that much Health to your hero.",MINION
2492,3.0,"['MAGE', 'PRIEST', 'WARLOCK']",,4.0,40407.0,,"[40, 400, 5, 50]",,,"Sure you could have that Polymorph potion, but wouldn't you rather have this mystery potion?  It could be anything.  Even a Polymorph potion!",3.0,,CFM_619,['BATTLECRY'],KABAL,Kabal Chemist,,,NEUTRAL,,COMMON,GANGS,,<b>Battlecry:</b> Add a random Potion to your hand.,MINION
2493,5.0,,,5.0,2409.0,,"[40, 400, 5, 50]",,,He got his name when he gave Blackwing some comic books and rock & roll records.,4.0,"Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",BRM_034,['BATTLECRY'],,Blackwing Corruptor,,{'REQ_TARGET_IF_AVAILABLE_AND_DRAGON_IN_HAND': 0},NEUTRAL,,COMMON,BRM,,"<b>Battlecry:</b> If you're holding a Dragon, deal 3 damage.",MINION
2497,4.0,,,4.0,39034.0,,"[100, 800, 20, 100]",,,"Yeah, it's cooler in the shade, but you're also more likely to get JACKED.",3.0,,OG_335,['DEATHRATTLE'],,Shifting Shade,,,PRIEST,,RARE,OG,,<b>Deathrattle:</b> Copy a card from your opponent's deck and add it to your hand.,MINION
2499,4.0,,,6.0,525.0,,,,ALLIANCE,You earn the title of Archmage when you can destroy anyone who calls you on it.,7.0,Unlocked at Mage Level 57.,CS2_155,,,Archmage,,,NEUTRAL,,COMMON,CORE,1.0,<b>Spell Damage +1</b>,MINION
2502,7.0,,,10.0,40416.0,,"[1600, 3200, 400, 1600]",,,"Aya siphons a bit of Kun's soul to animate each golem in her Jade army. To his credit, he's being a great sport about it.",7.0,,CFM_308,['CHOOSE_ONE'],,Kun the Forgotten King,,,DRUID,,LEGENDARY,GANGS,,<b>Choose One -</b> Gain 10 Armor; or Refresh your Mana Crystals.,MINION
2503,26.0,,,10.0,42134.0,,,,,,26.0,,CFM_712_t26,['JADE_GOLEM'],,Jade Golem,,,NEUTRAL,,,GANGS,,,MINION
2504,5.0,,,5.0,38679.0,,"[1600, 3200, 400, 1600]",,,,5.0,,LOEA16_25,,,Lady Naz'jar,,,NEUTRAL,,LEGENDARY,LOE,,"At the end of your turn, replace all other minions with new ones of the same Cost.",MINION
2506,5.0,,,5.0,38746.0,,,,,,7.0,,LOEA09_8H,['TAUNT'],,Slithering Guard,,,NEUTRAL,,,LOE,,<b>Taunt</b>,MINION
2507,5.0,,,5.0,38640.0,,,,,,1.0,,LOEA09_13,,,Hungry Naga,,,NEUTRAL,,,LOE,,,MINION
2508,3.0,,,5.0,40648.0,,,,,,2.0,,KARA_13_19,"['DEATHRATTLE', 'TAUNT']",,Red Riding Hood,,,NEUTRAL,,,TB,,<b>Taunt. Deathrattle:</b> Enemies can't attack this turn.,MINION
2510,4.0,,,6.0,2883.0,,"[1600, 3200, 400, 1600]",,,Reno is a four-time winner of the 'Best Accessorized Explorer' award.,6.0,"Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",LOE_011,['BATTLECRY'],,Reno Jackson,,,NEUTRAL,,LEGENDARY,LOE,,"<b>Battlecry:</b> If your deck has no duplicates, fully heal your hero.",MINION
2512,3.0,,,2.0,2005.0,,"[40, 400, 5, 50]",,,"If you pay a little extra, you can get it in ""candy-apple red.""",2.0,,GVG_037,['WINDFURY'],,Whirling Zap-o-matic,,,SHAMAN,MECHANICAL,COMMON,GVG,,<b>Windfury</b>,MINION
2513,5.0,,,5.0,38414.0,,"[100, 800, 20, 100]",,,Yogg-Saron always likes to complain about how he has too many servants and there are too many mouths to feed.,4.0,,OG_087,['BATTLECRY'],,Servant of Yogg-Saron,,,MAGE,,RARE,OG,,<b>Battlecry:</b> Cast a random spell that costs (5) or less <i>(targets chosen randomly)</i>.,MINION
2514,5.0,,,5.0,38898.0,,"[40, 400, 5, 50]",,,Nothing unburdens your soul like a good ushing!,6.0,,OG_302,['RITUAL'],,Usher of Souls,,,WARLOCK,,COMMON,OG,,"Whenever a friendly minion dies, give your C'Thun +1/+1
<i>(wherever it is).</i>",MINION
2515,5.0,,,3.0,1693.0,,"[1600, 3200, 400, 1600]",,,"King Mukla wanders Jaguero Isle, searching for love.",5.0,,EX1_014,['BATTLECRY'],,King Mukla,,,NEUTRAL,BEAST,LEGENDARY,EXPERT1,,<b>Battlecry:</b> Give your opponent 2 Bananas.,MINION
2519,1.0,,,4.0,38569.0,,"[400, 1600, 100, 400]",,,"""What is that thing?!"" ""I'm not sure, but it seems to be sort of Y'sera shaped.""",1.0,,OG_174,"['BATTLECRY', 'TAUNT']",,Faceless Shambler,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,EPIC,OG,,"<b>Taunt</b>
<b>Battlecry:</b> Copy a friendly minion's Attack and Health.",MINION
2521,3.0,,,5.0,1241.0,,,,,"If you feed him, he loses his whole <i>identity</i>.",2.0,Unlocked at Level 47.,CS2_237,,,Starving Buzzard,,,HUNTER,BEAST,COMMON,CORE,,"Whenever you summon a Beast, draw a card.",MINION
2524,3.0,,,2.0,2032.0,,"[40, 400, 5, 50]",,,"He pays homage to Morgl, the great murloc oracle! (Who doesn't??)",2.0,,GVG_064,,,Puddlestomper,,,NEUTRAL,MURLOC,COMMON,GVG,,,MINION
2526,3.0,,,3.0,39380.0,,"[100, 800, 20, 100]",,,From the secret research labs of the Swiss Army.,3.0,"Crafting unlocked in the Parlor, in One Night in Karazhan.",KAR_205,['InvisibleDeathrattle'],,Silverware Golem,,,WARLOCK,,RARE,KARA,,"If you discard this minion, summon it.",MINION
2527,2.0,,,3.0,39477.0,,"[40, 400, 5, 50]",,,"Originally joined to be Arcanagos’ Templar, but has to admit that ordering pizza has become waaaay easier.",3.0,"Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_010,['BATTLECRY'],,Nightbane Templar,,,PALADIN,,COMMON,KARA,,"<b>Battlecry:</b> If you're holding a Dragon, summon two 1/1 Whelps.",MINION
2533,2.0,,,2.0,39582.0,,,,,,1.0,,KAR_A02_05,['AURA'],,Cup,,,NEUTRAL,,,KARA,,Plates have +1 Attack.,MINION
2537,2.0,,,2.0,38469.0,,,,,,2.0,,LOE_089t2,,,Wily Runt,,,NEUTRAL,,,LOE,,,MINION
2539,6.0,,,6.0,40613.0,,"[400, 1600, 100, 400]",,,"The Hogchoppers, the terrors of Tanaris, can always be found at one tavern or another in Gadgetzan, refueling for totally real and legit adventures that they go on.",6.0,,CFM_810,['BATTLECRY'],,Leatherclad Hogleader,,,NEUTRAL,,EPIC,GANGS,,"<b>Battlecry:</b> If your opponent has 6 or more cards in hand, gain <b>Charge</b>.",MINION
2543,4.0,,,6.0,2618.0,,"[1600, 3200, 400, 1600]",,,"Calling the mist doesn't sound all that great.  ""Ooooh, it is slightly damp now!""",4.0,,AT_054,['BATTLECRY'],,The Mistcaller,,,SHAMAN,,LEGENDARY,TGT,,<b>Battlecry:</b> Give all minions in your hand and deck +1/+1.,MINION
2545,8.0,,,25.0,1372.0,,"[400, 1600, 100, 400]",,,He gets terrible heartburn.  BECAUSE HE IS FULL OF LAVA.,8.0,,EX1_620,,,Molten Giant,,,NEUTRAL,,EPIC,EXPERT1,,Costs (1) less for each damage your hero has taken.,MINION
2546,4.0,,,6.0,41841.0,,"[1600, 3200, 400, 1600]",,,"She has set up her Black Market here in Gadgetzan for one purpose, to make a KILLING when Beanie Babies make their inevitable comeback.",3.0,,CFM_672,['BATTLECRY'],,Madam Goya,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",NEUTRAL,,LEGENDARY,GANGS,,<b>Battlecry:</b> Choose a friendly minion. Swap it with a minion in your deck.,MINION
2549,4.0,,,4.0,38621.0,,"[100, 800, 20, 100]",,,Amberweaving is a specialty course at the local trade school.,5.0,,OG_188,"['BATTLECRY', 'RITUAL']",,Klaxxi Amber-Weaver,,,DRUID,,RARE,OG,,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain +5 Health.",MINION
2553,2.0,,,2.0,40696.0,,"[100, 800, 20, 100]",,,"Is it just me, or is there something fishy about that ferryman?",3.0,,CFM_693,['COMBO'],,Gadgetzan Ferryman,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_FOR_COMBO': 0}",ROGUE,,RARE,GANGS,,<b>Combo:</b> Return a friendly minion to your hand.,MINION
2556,4.0,,,5.0,39269.0,,"[40, 400, 5, 50]",,,"Just between us, if things get tight the Menagerie Magician position will probably be the first to go.",4.0,"Crafting unlocked in the Menagerie, in One Night in Karazhan.",KAR_702,['BATTLECRY'],,Menagerie Magician,,,NEUTRAL,,COMMON,KARA,,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +2/+2.",MINION
2557,4.0,,,1.0,2562.0,,,,,,2.0,,BRMA17_6H,,,Bone Construct,,,NEUTRAL,,,BRM,,,MINION
